MOF,molecule,PLD,LCD,VF,Tc,Pc,w,logK,Label,No Adsorption,CatPredicted
VAPFOJ,C3H6_propene,3.04381,3.9272,0.245404,392.9986188,45.72816938,0.16410577,-20.95078198,No Adsorption,0,0
VAPFOJ,C3H5N_propionitrile,3.04381,3.9272,0.245404,558.8569328,42.24565215,0.360862674,-19.73992861,No Adsorption,0,0
VAPFOJ,C3H8O_propylalcohol,3.04381,3.9272,0.245404,548.7260568,52.15051916,0.532729638,-39.87942607,No Adsorption,0,0
VAPFOJ,C5H10_2-pentene,3.04381,3.9272,0.245404,484.9996656,36.49974003,0.250317972,-81.31158018,No Adsorption,0,0
VAPFOJ,C2H7N_ethylamine,3.04381,3.9272,0.245404,456.1413162,52.30001913,0.278284374,-22.06449273,No Adsorption,0,0
VAPFOJ,C4H10O_methyl-isopropyl-ether,3.04381,3.9272,0.245404,464.9608227,38.53548392,0.251447588,-72.61798296,No Adsorption,0,0
VAPFUP,"C7H12_1,5-heptadiene",3.56832,5.15651,0.234805,536.7652346,30.48214368,0.295571623,-0.016117631,Reasonable,1,1
VAPFUP,"C6H14_2,3-dimethylbutane",3.56832,5.15651,0.234805,503.0672531,31.56375605,0.24224795,1.02251085,Reasonable,1,1
VAPFUP,C6H14_3-methylpentane,3.56832,5.15651,0.234805,504.839777,31.13915414,0.283296142,0.200875111,Reasonable,1,1
VAPFUP,C6H10O_4-hexen-2-one,3.56832,5.15651,0.234805,559.6621075,36.9790055,0.446231587,2.355382549,Reasonable,1,1
VAPFUP,C7H14_4-methyl-1-hexene,3.56832,5.15651,0.234805,528.1554514,29.38650495,0.298584169,-0.394902991,Reasonable,1,1
VAPFUP,C6H10O_4-methyl-4-penten-2-one,3.56832,5.15651,0.234805,583.9572407,32.17602658,0.427070778,2.437092282,Reasonable,1,1
VAPFUP,"C7H14_4,4-dimethyl-1-pentene",3.56832,5.15651,0.234805,524.3589038,29.54818473,0.250217308,-3.350157139,Reasonable,1,1
VAPFUP,C2H4O_acetaldehyde,3.56832,5.15651,0.234805,470.1338418,53.98284491,0.288582571,0.386277749,Reasonable,1,1
VAPFUP,C3H6O_acetone,3.56832,5.15651,0.234805,504.9011578,46.13534273,0.299578863,1.785783827,Reasonable,1,1
VAPFUP,C2H3N_acetonitrile,3.56832,5.15651,0.234805,537.4197556,47.22182044,0.356500544,-0.240363123,Reasonable,1,1
VAPFUP,C2H6O_dimethylether,3.56832,5.15651,0.234805,410.1055119,48.43551489,0.231685091,-0.756066987,Reasonable,1,1
VAPFUP,C2H7N_dimethylamine,3.56832,5.15651,0.234805,449.2982222,53.95656635,0.291520542,0.043625526,Reasonable,1,1
VAPFUP,C2H6_ethane,3.56832,5.15651,0.234805,381.7893216,50.31694546,0.216958597,-2.979655294,Reasonable,1,1
VAPFUP,C2H4_ethene,3.56832,5.15651,0.234805,298.4582448,49.65797888,0.123012676,-3.462703632,Reasonable,1,1
VAPFUP,CHN_hydrogen-cyanide,3.56832,5.15651,0.234805,447.2483409,53.04824853,0.333232947,-1.917250523,Reasonable,1,1
VAPFUP,C4H10_isobutane,3.56832,5.15651,0.234805,443.0106967,38.8550635,0.197655762,-0.409085752,Reasonable,1,1
VAPFUP,C5H12_isopentane,3.56832,5.15651,0.234805,474.7591203,34.73587842,0.239525866,0.41592608,Reasonable,1,1
VAPFUP,C3H8O_isopropylalcohol,3.56832,5.15651,0.234805,515.5796221,48.73405441,0.575735407,2.453605736,Reasonable,1,1
VAPFUP,CH4_methane,3.56832,5.15651,0.234805,190.564,45.992,0.01142,-4.752026734,Reasonable,1,1
VAPFUP,C4H10O_methyl-propyl-ether,3.56832,5.15651,0.234805,478.8689486,38.38025026,0.286150366,-0.633612535,Reasonable,1,1
VAPFUP,C5H10O_methylpropylketone,3.56832,5.15651,0.234805,564.4660951,36.92885972,0.349050379,1.172932613,Reasonable,1,1
VAPFUP,C5H12O_methyl-tert-butyl-ether,3.56832,5.15651,0.234805,512.6934939,34.04608196,0.266677162,-2.732476284,Reasonable,1,1
VAPFUP,C5H12_neopentane,3.56832,5.15651,0.234805,470.5354152,35.44700615,0.199261323,-3.659801857,Reasonable,1,1
VAPFUP,C3H8_propane,3.56832,5.15651,0.234805,416.4755833,44.59741845,0.238916692,-1.480233678,Reasonable,1,1
VAPFUP,C3H6_propene,3.56832,5.15651,0.234805,392.9986188,45.72816938,0.16410577,-1.829313002,Reasonable,1,1
VAPFUP,C3H5N_propionitrile,3.56832,5.15651,0.234805,558.8569328,42.24565215,0.360862674,1.022407749,Reasonable,1,1
VAPFUP,C3H8O_propylalcohol,3.56832,5.15651,0.234805,548.7260568,52.15051916,0.532729638,2.377455605,Reasonable,1,1
VAPFUP,C5H10_2-pentene,3.56832,5.15651,0.234805,484.9996656,36.49974003,0.250317972,-0.091778318,Reasonable,1,1
VAPFUP,C2H7N_ethylamine,3.56832,5.15651,0.234805,456.1413162,52.30001913,0.278284374,1.168544623,Reasonable,1,1
VAPFUP,C4H10O_methyl-isopropyl-ether,3.56832,5.15651,0.234805,464.9608227,38.53548392,0.251447588,0.126845441,Reasonable,1,1
VARRIP,C6H14_3-methylpentane,3.2656,6.075,0.355437,504.839777,31.13915414,0.283296142,-2.820614835,Reasonable,1,1
VARRIP,C6H10O_4-hexen-2-one,3.2656,6.075,0.355437,559.6621075,36.9790055,0.446231587,-0.434578424,Reasonable,1,1
VARRIP,C7H14_4-methyl-1-hexene,3.2656,6.075,0.355437,528.1554514,29.38650495,0.298584169,-3.915706195,Reasonable,1,1
VARRIP,C6H10O_4-methyl-4-penten-2-one,3.2656,6.075,0.355437,583.9572407,32.17602658,0.427070778,0.293006575,Reasonable,1,1
VARRIP,"C7H14_4,4-dimethyl-1-pentene",3.2656,6.075,0.355437,524.3589038,29.54818473,0.250217308,-4.978810701,Reasonable,1,1
VARRIP,C2H4O_acetaldehyde,3.2656,6.075,0.355437,470.1338418,53.98284491,0.288582571,0.206761132,Reasonable,1,1
VARRIP,C3H6O_acetone,3.2656,6.075,0.355437,504.9011578,46.13534273,0.299578863,0.371232309,Reasonable,1,1
VARRIP,C2H3N_acetonitrile,3.2656,6.075,0.355437,537.4197556,47.22182044,0.356500544,-0.328084214,Reasonable,1,1
VARRIP,C2H6O_dimethylether,3.2656,6.075,0.355437,410.1055119,48.43551489,0.231685091,-0.787689851,Reasonable,1,1
VARRIP,C2H7N_dimethylamine,3.2656,6.075,0.355437,449.2982222,53.95656635,0.291520542,-1.480073612,Reasonable,1,1
VARRIP,C2H6_ethane,3.2656,6.075,0.355437,381.7893216,50.31694546,0.216958597,-3.471245227,Reasonable,1,1
VARRIP,C2H4_ethene,3.2656,6.075,0.355437,298.4582448,49.65797888,0.123012676,-3.873206449,Reasonable,1,1
VARRIP,CHN_hydrogen-cyanide,3.2656,6.075,0.355437,447.2483409,53.04824853,0.333232947,-1.77435737,Reasonable,1,1
VARRIP,C4H10_isobutane,3.2656,6.075,0.355437,443.0106967,38.8550635,0.197655762,-1.745853293,Reasonable,1,1
VARRIP,C5H12_isopentane,3.2656,6.075,0.355437,474.7591203,34.73587842,0.239525866,-2.172363899,Reasonable,1,1
VARRIP,C3H8O_isopropylalcohol,3.2656,6.075,0.355437,515.5796221,48.73405441,0.575735407,1.422291016,Reasonable,1,1
VARRIP,CH4_methane,3.2656,6.075,0.355437,190.564,45.992,0.01142,-4.987162775,Reasonable,1,1
VARRIP,C4H10O_methyl-propyl-ether,3.2656,6.075,0.355437,478.8689486,38.38025026,0.286150366,-3.095746036,Reasonable,1,1
VARRIP,C5H10O_methylpropylketone,3.2656,6.075,0.355437,564.4660951,36.92885972,0.349050379,-2.127713167,Reasonable,1,1
VARRIP,C5H12O_methyl-tert-butyl-ether,3.2656,6.075,0.355437,512.6934939,34.04608196,0.266677162,0.111800007,Reasonable,1,1
VARRIP,C5H12_neopentane,3.2656,6.075,0.355437,470.5354152,35.44700615,0.199261323,-2.642865907,Reasonable,1,1
VARRIP,C3H8_propane,3.2656,6.075,0.355437,416.4755833,44.59741845,0.238916692,-2.508580871,Reasonable,1,1
VARRIP,C3H6_propene,3.2656,6.075,0.355437,392.9986188,45.72816938,0.16410577,-2.740160138,Reasonable,1,1
VARRIP,C3H5N_propionitrile,3.2656,6.075,0.355437,558.8569328,42.24565215,0.360862674,0.413157212,Reasonable,1,1
VARRIP,C3H8O_propylalcohol,3.2656,6.075,0.355437,548.7260568,52.15051916,0.532729638,1.569136212,Reasonable,1,1
VARRIP,C5H10_2-pentene,3.2656,6.075,0.355437,484.9996656,36.49974003,0.250317972,-2.967187904,Reasonable,1,1
VARRIP,C2H7N_ethylamine,3.2656,6.075,0.355437,456.1413162,52.30001913,0.278284374,0.347369051,Reasonable,1,1
VARRIP,C4H10O_methyl-isopropyl-ether,3.2656,6.075,0.355437,464.9608227,38.53548392,0.251447588,0.728336735,Reasonable,1,1
VASKOR,"C7H12_1,5-heptadiene",4.15949,4.41725,0.380367,536.7652346,30.48214368,0.295571623,-3.916160682,Reasonable,1,1
VASKOR,C6H10O_4-hexen-2-one,4.15949,4.41725,0.380367,559.6621075,36.9790055,0.446231587,-3.038057591,Reasonable,1,1
VASKOR,C6H10O_4-methyl-4-penten-2-one,4.15949,4.41725,0.380367,583.9572407,32.17602658,0.427070778,-2.961749523,Reasonable,1,1
VASKOR,"C7H14_4,4-dimethyl-1-pentene",4.15949,4.41725,0.380367,524.3589038,29.54818473,0.250217308,-33.25492521,No Adsorption,0,0
VASKOR,C2H4O_acetaldehyde,4.15949,4.41725,0.380367,470.1338418,53.98284491,0.288582571,-3.86791009,Reasonable,1,1
VASKOR,C3H6O_acetone,4.15949,4.41725,0.380367,504.9011578,46.13534273,0.299578863,-3.390266895,Reasonable,1,1
VASKOR,C2H3N_acetonitrile,4.15949,4.41725,0.380367,537.4197556,47.22182044,0.356500544,-4.064492734,Reasonable,1,1
VASKOR,C2H6O_dimethylether,4.15949,4.41725,0.380367,410.1055119,48.43551489,0.231685091,-4.13076828,Reasonable,1,1
VASKOR,C2H7N_dimethylamine,4.15949,4.41725,0.380367,449.2982222,53.95656635,0.291520542,-3.652275883,Reasonable,1,1
VASKOR,C2H6_ethane,4.15949,4.41725,0.380367,381.7893216,50.31694546,0.216958597,-4.899629455,Reasonable,1,1
VASKOR,C2H4_ethene,4.15949,4.41725,0.380367,298.4582448,49.65797888,0.123012676,-4.966576245,Reasonable,1,1
VASKOR,CHN_hydrogen-cyanide,4.15949,4.41725,0.380367,447.2483409,53.04824853,0.333232947,-4.492144128,Reasonable,1,1
VASKOR,C4H10_isobutane,4.15949,4.41725,0.380367,443.0106967,38.8550635,0.197655762,-6.696803943,Reasonable,1,1
VASKOR,C5H12_isopentane,4.15949,4.41725,0.380367,474.7591203,34.73587842,0.239525866,-6.70333481,Reasonable,1,1
VASKOR,C3H8O_isopropylalcohol,4.15949,4.41725,0.380367,515.5796221,48.73405441,0.575735407,-4.70333481,Reasonable,1,1
VASKOR,CH4_methane,4.15949,4.41725,0.380367,190.564,45.992,0.01142,-5.517126416,Reasonable,1,1
VASKOR,C4H10O_methyl-propyl-ether,4.15949,4.41725,0.380367,478.8689486,38.38025026,0.286150366,-3.99845233,Reasonable,1,1
VASKOR,C5H10O_methylpropylketone,4.15949,4.41725,0.380367,564.4660951,36.92885972,0.349050379,-4.675717545,Reasonable,1,1
VASKOR,C5H12O_methyl-tert-butyl-ether,4.15949,4.41725,0.380367,512.6934939,34.04608196,0.266677162,-22.84771166,No Adsorption,0,0
VASKOR,C5H12_neopentane,4.15949,4.41725,0.380367,470.5354152,35.44700615,0.199261323,-31.09528445,No Adsorption,0,0
VASKOR,C3H8_propane,4.15949,4.41725,0.380367,416.4755833,44.59741845,0.238916692,-4.886056648,Reasonable,1,1
VASKOR,C3H6_propene,4.15949,4.41725,0.380367,392.9986188,45.72816938,0.16410577,-4.576754126,Reasonable,1,1
VASKOR,C3H5N_propionitrile,4.15949,4.41725,0.380367,558.8569328,42.24565215,0.360862674,-3.665699083,Reasonable,1,1
VASKOR,C3H8O_propylalcohol,4.15949,4.41725,0.380367,548.7260568,52.15051916,0.532729638,-5.078833949,Reasonable,1,1
VASKOR,C5H10_2-pentene,4.15949,4.41725,0.380367,484.9996656,36.49974003,0.250317972,-4.35261703,Reasonable,1,1
VASKOR,C2H7N_ethylamine,4.15949,4.41725,0.380367,456.1413162,52.30001913,0.278284374,-4.075720714,Reasonable,1,1
VASKOR,C4H10O_methyl-isopropyl-ether,4.15949,4.41725,0.380367,464.9608227,38.53548392,0.251447588,-4.8569852,Reasonable,1,1
VAZTOG,"C7H12_1,5-heptadiene",7.93969,15.08354,0.820994,536.7652346,30.48214368,0.295571623,-2.418651196,Reasonable,1,1
VAZTOG,"C6H14_2,3-dimethylbutane",7.93969,15.08354,0.820994,503.0672531,31.56375605,0.24224795,-2.83751326,Reasonable,1,1
VAZTOG,C6H14_3-methylpentane,7.93969,15.08354,0.820994,504.839777,31.13915414,0.283296142,-2.799954294,Reasonable,1,1
VAZTOG,C6H10O_4-hexen-2-one,7.93969,15.08354,0.820994,559.6621075,36.9790055,0.446231587,-2.404391361,Reasonable,1,1
VAZTOG,C7H14_4-methyl-1-hexene,7.93969,15.08354,0.820994,528.1554514,29.38650495,0.298584169,-2.420076994,Reasonable,1,1
VAZTOG,C6H10O_4-methyl-4-penten-2-one,7.93969,15.08354,0.820994,583.9572407,32.17602658,0.427070778,-2.512967735,Reasonable,1,1
VAZTOG,"C7H14_4,4-dimethyl-1-pentene",7.93969,15.08354,0.820994,524.3589038,29.54818473,0.250217308,-2.627299675,Reasonable,1,1
VAZTOG,C2H4O_acetaldehyde,7.93969,15.08354,0.820994,470.1338418,53.98284491,0.288582571,-4.238072162,Reasonable,1,1
VAZTOG,C3H6O_acetone,7.93969,15.08354,0.820994,504.9011578,46.13534273,0.299578863,-3.49193108,Reasonable,1,1
VAZTOG,C2H3N_acetonitrile,7.93969,15.08354,0.820994,537.4197556,47.22182044,0.356500544,-4.321481621,Reasonable,1,1
VAZTOG,C2H6O_dimethylether,7.93969,15.08354,0.820994,410.1055119,48.43551489,0.231685091,-4.4225082,Reasonable,1,1
VAZTOG,C2H7N_dimethylamine,7.93969,15.08354,0.820994,449.2982222,53.95656635,0.291520542,-4.179142011,Reasonable,1,1
VAZTOG,C2H6_ethane,7.93969,15.08354,0.820994,381.7893216,50.31694546,0.216958597,-4.804100348,Reasonable,1,1
VAZTOG,C2H4_ethene,7.93969,15.08354,0.820994,298.4582448,49.65797888,0.123012676,-4.966576245,Reasonable,1,1
VAZTOG,CHN_hydrogen-cyanide,7.93969,15.08354,0.820994,447.2483409,53.04824853,0.333232947,-4.906578315,Reasonable,1,1
VAZTOG,C4H10_isobutane,7.93969,15.08354,0.820994,443.0106967,38.8550635,0.197655762,-3.820120888,Reasonable,1,1
VAZTOG,C5H12_isopentane,7.93969,15.08354,0.820994,474.7591203,34.73587842,0.239525866,-3.304847672,Reasonable,1,1
VAZTOG,C3H8O_isopropylalcohol,7.93969,15.08354,0.820994,515.5796221,48.73405441,0.575735407,-4.447331784,Reasonable,1,1
VAZTOG,CH4_methane,7.93969,15.08354,0.820994,190.564,45.992,0.01142,-5.406713933,Reasonable,1,1
VAZTOG,C4H10O_methyl-propyl-ether,7.93969,15.08354,0.820994,478.8689486,38.38025026,0.286150366,-3.484187068,Reasonable,1,1
VAZTOG,C5H10O_methylpropylketone,7.93969,15.08354,0.820994,564.4660951,36.92885972,0.349050379,-4.457174573,Reasonable,1,1
VAZTOG,C5H12O_methyl-tert-butyl-ether,7.93969,15.08354,0.820994,512.6934939,34.04608196,0.266677162,-3.243670516,Reasonable,1,1
VAZTOG,C5H12_neopentane,7.93969,15.08354,0.820994,470.5354152,35.44700615,0.199261323,-3.513787786,Reasonable,1,1
VAZTOG,C3H8_propane,7.93969,15.08354,0.820994,416.4755833,44.59741845,0.238916692,-4.276544328,Reasonable,1,1
VAZTOG,C3H6_propene,7.93969,15.08354,0.820994,392.9986188,45.72816938,0.16410577,-4.391473966,Reasonable,1,1
VAZTOG,C3H5N_propionitrile,7.93969,15.08354,0.820994,558.8569328,42.24565215,0.360862674,-3.936201441,Reasonable,1,1
VAZTOG,C5H10_2-pentene,7.93969,15.08354,0.820994,484.9996656,36.49974003,0.250317972,-3.347780743,Reasonable,1,1
VAZTOG,C2H7N_ethylamine,7.93969,15.08354,0.820994,456.1413162,52.30001913,0.278284374,-4.192464972,Reasonable,1,1
VAZTOG,C4H10O_methyl-isopropyl-ether,7.93969,15.08354,0.820994,464.9608227,38.53548392,0.251447588,-3.508503836,Reasonable,1,1
VEJYUF01,"C7H12_1,5-heptadiene",2.60028,5.23877,0.34118,536.7652346,30.48214368,0.295571623,-14.80410035,No Adsorption,0,0
VEJYUF01,"C6H14_2,3-dimethylbutane",2.60028,5.23877,0.34118,503.0672531,31.56375605,0.24224795,-4.943095149,Reasonable,1,1
VEJYUF01,C2H4O_acetaldehyde,2.60028,5.23877,0.34118,470.1338418,53.98284491,0.288582571,-2.313694492,Reasonable,1,1
VEJYUF01,C3H6O_acetone,2.60028,5.23877,0.34118,504.9011578,46.13534273,0.299578863,-0.973152262,Reasonable,1,1
VEJYUF01,C2H3N_acetonitrile,2.60028,5.23877,0.34118,537.4197556,47.22182044,0.356500544,-2.334825353,Reasonable,1,1
VEJYUF01,C2H6O_dimethylether,2.60028,5.23877,0.34118,410.1055119,48.43551489,0.231685091,-2.785837257,Reasonable,1,1
VEJYUF01,C2H7N_dimethylamine,2.60028,5.23877,0.34118,449.2982222,53.95656635,0.291520542,-2.15902681,Reasonable,1,1
VEJYUF01,C2H6_ethane,2.60028,5.23877,0.34118,381.7893216,50.31694546,0.216958597,-3.304053632,Reasonable,1,1
VEJYUF01,C2H4_ethene,2.60028,5.23877,0.34118,298.4582448,49.65797888,0.123012676,-3.688184707,Reasonable,1,1
VEJYUF01,CHN_hydrogen-cyanide,2.60028,5.23877,0.34118,447.2483409,53.04824853,0.333232947,-3.759518147,Reasonable,1,1
VEJYUF01,C4H10_isobutane,2.60028,5.23877,0.34118,443.0106967,38.8550635,0.197655762,-2.003652533,Reasonable,1,1
VEJYUF01,C5H12_isopentane,2.60028,5.23877,0.34118,474.7591203,34.73587842,0.239525866,-3.424394232,Reasonable,1,1
VEJYUF01,C3H8O_isopropylalcohol,2.60028,5.23877,0.34118,515.5796221,48.73405441,0.575735407,-1.864244194,Reasonable,1,1
VEJYUF01,CH4_methane,2.60028,5.23877,0.34118,190.564,45.992,0.01142,-4.812479279,Reasonable,1,1
VEJYUF01,C4H10O_methyl-propyl-ether,2.60028,5.23877,0.34118,478.8689486,38.38025026,0.286150366,-5.127843727,Reasonable,1,1
VEJYUF01,C5H10O_methylpropylketone,2.60028,5.23877,0.34118,564.4660951,36.92885972,0.349050379,-8.067526235,No Adsorption,0,1
VEJYUF01,C5H12O_methyl-tert-butyl-ether,2.60028,5.23877,0.34118,512.6934939,34.04608196,0.266677162,-3.40897437,Reasonable,1,1
VEJYUF01,C5H12_neopentane,2.60028,5.23877,0.34118,470.5354152,35.44700615,0.199261323,-2.296595118,Reasonable,1,1
VEJYUF01,C3H8_propane,2.60028,5.23877,0.34118,416.4755833,44.59741845,0.238916692,-2.563161779,Reasonable,1,1
VEJYUF01,C3H6_propene,2.60028,5.23877,0.34118,392.9986188,45.72816938,0.16410577,-2.698785468,Reasonable,1,1
VEJYUF01,C3H5N_propionitrile,2.60028,5.23877,0.34118,558.8569328,42.24565215,0.360862674,-1.909209548,Reasonable,1,1
VEJYUF01,C3H8O_propylalcohol,2.60028,5.23877,0.34118,548.7260568,52.15051916,0.532729638,-2.588378611,Reasonable,1,1
VEJYUF01,C5H10_2-pentene,2.60028,5.23877,0.34118,484.9996656,36.49974003,0.250317972,-5.083019953,Reasonable,1,1
VEJYUF01,C2H7N_ethylamine,2.60028,5.23877,0.34118,456.1413162,52.30001913,0.278284374,-1.841302868,Reasonable,1,1
VEJYUF01,C4H10O_methyl-isopropyl-ether,2.60028,5.23877,0.34118,464.9608227,38.53548392,0.251447588,-2.770351428,Reasonable,1,1
VEJYUF02,"C6H14_2,3-dimethylbutane",2.49006,5.13877,0.339652,503.0672531,31.56375605,0.24224795,-3.977971876,Reasonable,1,1
VEJYUF02,C6H14_3-methylpentane,2.49006,5.13877,0.339652,504.839777,31.13915414,0.283296142,-5.027334408,Reasonable,1,1
VEJYUF02,C2H4O_acetaldehyde,2.49006,5.13877,0.339652,470.1338418,53.98284491,0.288582571,-2.462231261,Reasonable,1,1
VEJYUF02,C3H6O_acetone,2.49006,5.13877,0.339652,504.9011578,46.13534273,0.299578863,-0.97716763,Reasonable,1,1
VEJYUF02,C2H3N_acetonitrile,2.49006,5.13877,0.339652,537.4197556,47.22182044,0.356500544,-2.504174087,Reasonable,1,1
VEJYUF02,C2H6O_dimethylether,2.49006,5.13877,0.339652,410.1055119,48.43551489,0.231685091,-2.780648662,Reasonable,1,1
VEJYUF02,C2H7N_dimethylamine,2.49006,5.13877,0.339652,449.2982222,53.95656635,0.291520542,-2.134309265,Reasonable,1,1
VEJYUF02,C2H6_ethane,2.49006,5.13877,0.339652,381.7893216,50.31694546,0.216958597,-3.376888258,Reasonable,1,1
VEJYUF02,C2H4_ethene,2.49006,5.13877,0.339652,298.4582448,49.65797888,0.123012676,-3.762001597,Reasonable,1,1
VEJYUF02,CHN_hydrogen-cyanide,2.49006,5.13877,0.339652,447.2483409,53.04824853,0.333232947,-3.860908392,Reasonable,1,1
VEJYUF02,C4H10_isobutane,2.49006,5.13877,0.339652,443.0106967,38.8550635,0.197655762,-1.930713095,Reasonable,1,1
VEJYUF02,C5H12_isopentane,2.49006,5.13877,0.339652,474.7591203,34.73587842,0.239525866,-3.009517736,Reasonable,1,1
VEJYUF02,C3H8O_isopropylalcohol,2.49006,5.13877,0.339652,515.5796221,48.73405441,0.575735407,-1.875433831,Reasonable,1,1
VEJYUF02,CH4_methane,2.49006,5.13877,0.339652,190.564,45.992,0.01142,-4.8569852,Reasonable,1,1
VEJYUF02,C4H10O_methyl-propyl-ether,2.49006,5.13877,0.339652,478.8689486,38.38025026,0.286150366,-4.571865206,Reasonable,1,1
VEJYUF02,C5H10O_methylpropylketone,2.49006,5.13877,0.339652,564.4660951,36.92885972,0.349050379,-7.42945706,Reasonable,1,1
VEJYUF02,C5H12O_methyl-tert-butyl-ether,2.49006,5.13877,0.339652,512.6934939,34.04608196,0.266677162,-2.913875179,Reasonable,1,1
VEJYUF02,C5H12_neopentane,2.49006,5.13877,0.339652,470.5354152,35.44700615,0.199261323,-2.113319242,Reasonable,1,1
VEJYUF02,C3H8_propane,2.49006,5.13877,0.339652,416.4755833,44.59741845,0.238916692,-2.542398139,Reasonable,1,1
VEJYUF02,C3H6_propene,2.49006,5.13877,0.339652,392.9986188,45.72816938,0.16410577,-2.712149023,Reasonable,1,1
VEJYUF02,C3H5N_propionitrile,2.49006,5.13877,0.339652,558.8569328,42.24565215,0.360862674,-1.980771514,Reasonable,1,1
VEJYUF02,C3H8O_propylalcohol,2.49006,5.13877,0.339652,548.7260568,52.15051916,0.532729638,-2.693733707,Reasonable,1,1
VEJYUF02,C5H10_2-pentene,2.49006,5.13877,0.339652,484.9996656,36.49974003,0.250317972,-4.273272791,Reasonable,1,1
VEJYUF02,C2H7N_ethylamine,2.49006,5.13877,0.339652,456.1413162,52.30001913,0.278284374,-1.946379987,Reasonable,1,1
VEJYUF02,C4H10O_methyl-isopropyl-ether,2.49006,5.13877,0.339652,464.9608227,38.53548392,0.251447588,-2.496499397,Reasonable,1,1
VISTUM,"C7H12_1,5-heptadiene",3.50208,3.90075,0.186376,536.7652346,30.48214368,0.295571623,-4.970616222,Reasonable,1,1
VISTUM,"C6H14_2,3-dimethylbutane",3.50208,3.90075,0.186376,503.0672531,31.56375605,0.24224795,-18.06449273,No Adsorption,0,0
VISTUM,C6H14_3-methylpentane,3.50208,3.90075,0.186376,504.839777,31.13915414,0.283296142,-13.01863449,No Adsorption,0,0
VISTUM,C6H10O_4-hexen-2-one,3.50208,3.90075,0.186376,559.6621075,36.9790055,0.446231587,-3.744510402,Reasonable,1,1
VISTUM,"C7H14_4,4-dimethyl-1-pentene",3.50208,3.90075,0.186376,524.3589038,29.54818473,0.250217308,-24.51144928,No Adsorption,0,0
VISTUM,C2H4O_acetaldehyde,3.50208,3.90075,0.186376,470.1338418,53.98284491,0.288582571,-4.216096421,Reasonable,1,1
VISTUM,C3H6O_acetone,3.50208,3.90075,0.186376,504.9011578,46.13534273,0.299578863,-4.004364805,Reasonable,1,1
VISTUM,C2H3N_acetonitrile,3.50208,3.90075,0.186376,537.4197556,47.22182044,0.356500544,-4.07109231,Reasonable,1,1
VISTUM,C2H6O_dimethylether,3.50208,3.90075,0.186376,410.1055119,48.43551489,0.231685091,-4.40560745,Reasonable,1,1
VISTUM,C2H7N_dimethylamine,3.50208,3.90075,0.186376,449.2982222,53.95656635,0.291520542,-4.954677021,Reasonable,1,1
VISTUM,C2H6_ethane,3.50208,3.90075,0.186376,381.7893216,50.31694546,0.216958597,-5.465973894,Reasonable,1,1
VISTUM,C2H4_ethene,3.50208,3.90075,0.186376,298.4582448,49.65797888,0.123012676,-5.480172006,Reasonable,1,1
VISTUM,CHN_hydrogen-cyanide,3.50208,3.90075,0.186376,447.2483409,53.04824853,0.333232947,-4.450996738,Reasonable,1,1
VISTUM,C3H8O_isopropylalcohol,3.50208,3.90075,0.186376,515.5796221,48.73405441,0.575735407,-6.730487056,Reasonable,1,1
VISTUM,CH4_methane,3.50208,3.90075,0.186376,190.564,45.992,0.01142,-5.879426069,Reasonable,1,1
VISTUM,C4H10O_methyl-propyl-ether,3.50208,3.90075,0.186376,478.8689486,38.38025026,0.286150366,-4.761953897,Reasonable,1,1
VISTUM,C5H10O_methylpropylketone,3.50208,3.90075,0.186376,564.4660951,36.92885972,0.349050379,-5.393618635,Reasonable,1,1
VISTUM,C5H12O_methyl-tert-butyl-ether,3.50208,3.90075,0.186376,512.6934939,34.04608196,0.266677162,-21.92811799,No Adsorption,0,0
